frame,video_time_sec,segment_id,segment_description,ground_truth,prediction,correct,primary_track_present,raw_activity,smoothed_activity,semantic_activity
1307,118.727273,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,standing,standing,material_handling
1308,118.818182,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,standing,standing,material_handling
1309,118.909091,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,standing,standing,material_handling
1310,119.000000,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,idle,standing,material_handling
1311,119.090909,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,idle,standing,material_handling
1312,119.181818,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,idle,standing,material_handling
1313,119.272727,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,idle,standing,material_handling
1314,119.363636,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,idle,idle,material_handling
1315,119.454545,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,idle,idle,material_handling
1316,119.545455,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,idle,idle,material_handling
1317,119.636364,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,idle,idle,material_handling
1318,119.727273,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,idle,idle,material_handling
1319,119.818182,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,standing,idle,material_handling
1320,119.909091,6,Material handling - standing/manual handling,material_handling,material_handling,1,1,standing,idle,material_handling
1376,125.000000,7,Standing,standing,carrying,0,1,walking,carrying,carrying
1377,125.090909,7,Standing,standing,walking,0,1,walking,walking,walking
1378,125.181818,7,Standing,standing,walking,0,1,walking,walking,walking
1379,125.272727,7,Standing,standing,walking,0,1,walking,walking,walking
1380,125.363636,7,Standing,standing,walking,0,1,walking,walking,walking
1381,125.454545,7,Standing,standing,walking,0,1,walking,walking,walking
1382,125.545455,7,Standing,standing,walking,0,1,walking,walking,walking
1383,125.636364,7,Standing,standing,walking,0,1,walking,walking,walking
1384,125.727273,7,Standing,standing,walking,0,1,walking,walking,walking
1385,125.818182,7,Standing,standing,walking,0,1,walking,walking,walking
1386,125.909091,7,Standing,standing,walking,0,1,walking,walking,walking
1387,126.000000,7,Standing,standing,walking,0,1,walking,walking,walking
1388,126.090909,7,Standing,standing,walking,0,1,walking,walking,walking
1389,126.181818,7,Standing,standing,walking,0,1,walking,walking,walking
1390,126.272727,7,Standing,standing,walking,0,1,walking,walking,walking
1391,126.363636,7,Standing,standing,walking,0,1,walking,walking,walking
1392,126.454545,7,Standing,standing,walking,0,1,walking,walking,walking
1393,126.545455,7,Standing,standing,walking,0,1,walking,walking,walking
1394,126.636364,7,Standing,standing,walking,0,1,walking,walking,walking
1395,126.727273,7,Standing,standing,walking,0,1,walking,walking,walking
1396,126.818182,7,Standing,standing,walking,0,1,walking,walking,walking
1397,126.909091,7,Standing,standing,walking,0,1,walking,walking,walking
1398,127.000000,7,Standing,standing,walking,0,1,walking,walking,walking
1399,127.090909,7,Standing,standing,walking,0,1,walking,walking,walking
1400,127.181818,7,Standing,standing,walking,0,1,walking,walking,walking
1401,127.272727,7,Standing,standing,walking,0,1,walking,walking,walking
1402,127.363636,7,Standing,standing,walking,0,1,walking,walking,walking
1403,127.454545,7,Standing,standing,walking,0,1,walking,walking,walking
1404,127.545455,7,Standing,standing,walking,0,1,walking,walking,walking
1405,127.636364,7,Standing,standing,walking,0,1,walking,walking,walking
1406,127.727273,7,Standing,standing,walking,0,1,walking,walking,walking
1407,127.818182,7,Standing,standing,walking,0,1,walking,walking,walking
1408,127.909091,7,Standing,standing,walking,0,1,walking,walking,walking
1409,128.000000,7,Standing,standing,walking,0,1,walking,walking,walking
1410,128.090909,7,Standing,standing,walking,0,1,walking,walking,walking
1411,128.181818,7,Standing,standing,walking,0,1,standing,walking,walking
1412,128.272727,7,Standing,standing,walking,0,1,standing,walking,walking
1413,128.363636,7,Standing,standing,walking,0,1,standing,walking,walking
1414,128.454545,7,Standing,standing,walking,0,1,standing,walking,walking
1415,128.545455,7,Standing,standing,standing,1,1,standing,standing,standing
1416,128.636364,7,Standing,standing,standing,1,1,standing,standing,standing
1417,128.727273,7,Standing,standing,standing,1,1,standing,standing,standing
1418,128.818182,7,Standing,standing,standing,1,1,standing,standing,standing
1419,128.909091,7,Standing,standing,standing,1,1,standing,standing,standing
1420,129.000000,7,Standing,standing,standing,1,1,standing,standing,standing
1421,129.090909,7,Standing,standing,standing,1,1,standing,standing,standing
1422,129.181818,7,Standing,standing,standing,1,1,standing,standing,standing
1423,129.272727,7,Standing,standing,standing,1,1,standing,standing,standing
1424,129.363636,7,Standing,standing,standing,1,1,standing,standing,standing
1425,129.454545,7,Standing,standing,standing,1,1,standing,standing,standing
1426,129.545455,7,Standing,standing,standing,1,1,standing,standing,standing
1427,129.636364,7,Standing,standing,standing,1,1,standing,standing,standing
1428,129.727273,7,Standing,standing,standing,1,1,standing,standing,standing
1429,129.818182,7,Standing,standing,standing,1,1,standing,standing,standing
1430,129.909091,7,Standing,standing,standing,1,1,standing,standing,standing
1431,130.000000,7,Standing,standing,standing,1,1,standing,standing,standing
1432,130.090909,7,Standing,standing,standing,1,1,standing,standing,standing
1433,130.181818,7,Standing,standing,standing,1,1,standing,standing,standing
1434,130.272727,7,Standing,standing,standing,1,1,standing,standing,standing
1435,130.363636,7,Standing,standing,standing,1,1,standing,standing,standing
1436,130.454545,7,Standing,standing,standing,1,1,standing,standing,standing
1437,130.545455,7,Standing,standing,standing,1,1,standing,standing,standing
1438,130.636364,7,Standing,standing,standing,1,1,standing,standing,standing
1439,130.727273,7,Standing,standing,standing,1,1,standing,standing,standing
1440,130.818182,7,Standing,standing,standing,1,1,standing,standing,standing
1441,130.909091,7,Standing,standing,standing,1,1,standing,standing,standing
1442,131.000000,7,Standing,standing,standing,1,1,standing,standing,standing
1443,131.090909,7,Standing,standing,standing,1,1,standing,standing,standing
1444,131.181818,7,Standing,standing,standing,1,1,standing,standing,standing
1445,131.272727,7,Standing,standing,standing,1,1,standing,standing,standing
1446,131.363636,7,Standing,standing,standing,1,1,idle,standing,standing
1447,131.454545,7,Standing,standing,standing,1,1,idle,standing,standing
1448,131.545455,7,Standing,standing,standing,1,1,idle,standing,standing
1449,131.636364,7,Standing,standing,standing,1,1,idle,standing,standing
1450,131.727273,7,Standing,standing,idle,0,1,idle,idle,idle
1451,131.818182,7,Standing,standing,idle,0,1,idle,idle,idle
1452,131.909091,7,Standing,standing,idle,0,1,standing,idle,idle
1453,132.000000,7,Standing,standing,idle,0,1,standing,idle,idle
1454,132.090909,7,Standing,standing,idle,0,1,standing,idle,idle
1455,132.181818,7,Standing,standing,idle,0,1,standing,idle,idle
1456,132.272727,7,Standing,standing,standing,1,1,standing,standing,standing
1457,132.363636,7,Standing,standing,standing,1,1,standing,standing,standing
1458,132.454545,7,Standing,standing,standing,1,1,walking,standing,standing
1459,132.545455,7,Standing,standing,standing,1,1,walking,standing,standing
1460,132.636364,7,Standing,standing,standing,1,1,walking,standing,standing
1461,132.727273,7,Standing,standing,standing,1,1,walking,standing,standing
1462,132.818182,7,Standing,standing,walking,0,1,walking,walking,walking
1463,132.909091,7,Standing,standing,walking,0,1,walking,walking,walking
2036,185.000000,8,Standing,standing,standing,1,1,standing,standing,standing
2037,185.090909,8,Standing,standing,standing,1,1,walking,standing,standing
2038,185.181818,8,Standing,standing,standing,1,1,walking,standing,standing
2039,185.272727,8,Standing,standing,standing,1,1,walking,standing,standing
2040,185.363636,8,Standing,standing,standing,1,1,walking,standing,standing
2041,185.454545,8,Standing,standing,walking,0,1,walking,walking,walking
2042,185.545455,8,Standing,standing,walking,0,1,walking,walking,walking
2043,185.636364,8,Standing,standing,walking,0,1,walking,walking,walking
2044,185.727273,8,Standing,standing,walking,0,1,walking,walking,walking
2045,185.818182,8,Standing,standing,walking,0,1,walking,walking,walking
2046,185.909091,8,Standing,standing,walking,0,1,walking,walking,walking
2047,186.000000,8,Standing,standing,walking,0,1,walking,walking,walking
2048,186.090909,8,Standing,standing,walking,0,1,walking,walking,walking
2049,186.181818,8,Standing,standing,walking,0,1,carrying,walking,walking
2050,186.272727,8,Standing,standing,walking,0,1,standing,walking,walking
2051,186.363636,8,Standing,standing,walking,0,1,walking,walking,walking
2052,186.454545,8,Standing,standing,walking,0,1,walking,walking,walking
2053,186.545455,8,Standing,standing,walking,0,1,standing,walking,walking
2054,186.636364,8,Standing,standing,walking,0,1,standing,walking,walking
2055,186.727273,8,Standing,standing,walking,0,1,standing,walking,walking
2056,186.818182,8,Standing,standing,standing,1,1,standing,standing,standing
2057,186.909091,8,Standing,standing,standing,1,1,standing,standing,standing
2058,187.000000,8,Standing,standing,standing,1,1,standing,standing,standing
2059,187.090909,8,Standing,standing,standing,1,1,standing,standing,standing
2060,187.181818,8,Standing,standing,standing,1,1,standing,standing,standing
2061,187.272727,8,Standing,standing,standing,1,1,idle,standing,standing
2062,187.363636,8,Standing,standing,standing,1,1,idle,standing,standing
2063,187.454545,8,Standing,standing,standing,1,1,idle,standing,standing
2064,187.545455,8,Standing,standing,standing,1,1,idle,standing,standing
2065,187.636364,8,Standing,standing,idle,0,1,idle,idle,idle
2066,187.727273,8,Standing,standing,idle,0,1,idle,idle,idle
2067,187.818182,8,Standing,standing,idle,0,1,idle,idle,idle
2068,187.909091,8,Standing,standing,idle,0,1,idle,idle,idle
2069,188.000000,8,Standing,standing,idle,0,1,idle,idle,idle
2070,188.090909,8,Standing,standing,idle,0,1,idle,idle,idle
2071,188.181818,8,Standing,standing,idle,0,1,idle,idle,idle
2072,188.272727,8,Standing,standing,idle,0,1,idle,idle,idle
2073,188.363636,8,Standing,standing,idle,0,1,idle,idle,idle
2074,188.454545,8,Standing,standing,idle,0,1,idle,idle,idle
2075,188.545455,8,Standing,standing,idle,0,1,idle,idle,idle
2076,188.636364,8,Standing,standing,idle,0,1,idle,idle,idle
2077,188.727273,8,Standing,standing,idle,0,1,idle,idle,idle
2078,188.818182,8,Standing,standing,idle,0,1,idle,idle,idle
2079,188.909091,8,Standing,standing,idle,0,1,idle,idle,idle
2080,189.000000,8,Standing,standing,idle,0,1,idle,idle,idle
2081,189.090909,8,Standing,standing,idle,0,1,idle,idle,idle
2082,189.181818,8,Standing,standing,idle,0,1,idle,idle,idle
2083,189.272727,8,Standing,standing,idle,0,1,idle,idle,idle
2084,189.363636,8,Standing,standing,idle,0,1,standing,idle,idle
2085,189.454545,8,Standing,standing,idle,0,1,standing,idle,idle
2086,189.545455,8,Standing,standing,idle,0,1,standing,idle,idle
2087,189.636364,8,Standing,standing,idle,0,1,standing,idle,idle
2088,189.727273,8,Standing,standing,standing,1,1,standing,standing,standing
2089,189.818182,8,Standing,standing,standing,1,1,standing,standing,standing
2090,189.909091,8,Standing,standing,standing,1,1,standing,standing,standing
2443,222.000000,9,Walking,walking,material_handling,0,1,standing,standing,material_handling
2444,222.090909,9,Walking,walking,material_handling,0,1,standing,standing,material_handling
2445,222.181818,9,Walking,walking,material_handling,0,1,standing,standing,material_handling
2446,222.272727,9,Walking,walking,material_handling,0,1,standing,standing,material_handling
2447,222.363636,9,Walking,walking,material_handling,0,1,standing,standing,material_handling
2448,222.454545,9,Walking,walking,material_handling,0,1,standing,standing,material_handling
2449,222.545455,9,Walking,walking,material_handling,0,1,carrying,standing,material_handling
2450,222.636364,9,Walking,walking,material_handling,0,1,carrying,standing,material_handling
2451,222.727273,9,Walking,walking,material_handling,0,1,carrying,standing,material_handling
2452,222.818182,9,Walking,walking,material_handling,0,1,standing,standing,material_handling
2453,222.909091,9,Walking,walking,material_handling,0,1,carrying,carrying,material_handling
2454,223.000000,9,Walking,walking,__missing__,0,0,,,
2455,223.090909,9,Walking,walking,__missing__,0,0,,,
2456,223.181818,9,Walking,walking,__missing__,0,0,,,
2457,223.272727,9,Walking,walking,__missing__,0,0,,,
2458,223.363636,9,Walking,walking,__missing__,0,0,,,
2459,223.454545,9,Walking,walking,material_handling,0,1,walking,carrying,material_handling
2460,223.545455,9,Walking,walking,material_handling,0,1,walking,carrying,material_handling
2461,223.636364,9,Walking,walking,material_handling,0,1,walking,carrying,material_handling
2462,223.727273,9,Walking,walking,material_handling,0,1,walking,carrying,material_handling
2463,223.818182,9,Walking,walking,material_handling,0,1,standing,walking,material_handling
2464,223.909091,9,Walking,walking,material_handling,0,1,standing,walking,material_handling
2465,224.000000,9,Walking,walking,material_handling,0,1,walking,walking,material_handling
2466,224.090909,9,Walking,walking,material_handling,0,1,walking,walking,material_handling
2467,224.181818,9,Walking,walking,material_handling,0,1,walking,walking,material_handling
2468,224.272727,9,Walking,walking,material_handling,0,1,walking,walking,material_handling
2469,224.363636,9,Walking,walking,material_handling,0,1,walking,walking,material_handling
2470,224.454545,9,Walking,walking,material_handling,0,1,walking,walking,material_handling
2471,224.545455,9,Walking,walking,material_handling,0,1,walking,walking,material_handling
2472,224.636364,9,Walking,walking,material_handling,0,1,walking,walking,material_handling
2473,224.727273,9,Walking,walking,walking,1,1,carrying,walking,walking
2474,224.818182,9,Walking,walking,walking,1,1,carrying,walking,walking
2475,224.909091,9,Walking,walking,walking,1,1,carrying,walking,walking
2476,225.000000,9,Walking,walking,walking,1,1,carrying,walking,walking
2477,225.090909,9,Walking,walking,carrying,0,1,carrying,carrying,carrying
2478,225.181818,9,Walking,walking,carrying,0,1,carrying,carrying,carrying
2479,225.272727,9,Walking,walking,carrying,0,1,carrying,carrying,carrying
2480,225.363636,9,Walking,walking,carrying,0,1,carrying,carrying,carrying
2481,225.454545,9,Walking,walking,carrying,0,1,carrying,carrying,carrying
2482,225.545455,9,Walking,walking,carrying,0,1,carrying,carrying,carrying
2483,225.636364,9,Walking,walking,carrying,0,1,walking,carrying,carrying
2484,225.727273,9,Walking,walking,carrying,0,1,walking,carrying,carrying
2485,225.818182,9,Walking,walking,carrying,0,1,carrying,carrying,carrying
2486,225.909091,9,Walking,walking,carrying,0,1,carrying,carrying,carrying
2487,226.000000,9,Walking,walking,carrying,0,1,walking,carrying,carrying
2488,226.090909,9,Walking,walking,carrying,0,1,carrying,carrying,carrying
2489,226.181818,9,Walking,walking,carrying,0,1,standing,carrying,carrying
2490,226.272727,9,Walking,walking,carrying,0,1,standing,carrying,carrying
2491,226.363636,9,Walking,walking,carrying,0,1,standing,carrying,carrying
2492,226.454545,9,Walking,walking,carrying,0,1,standing,carrying,carrying
2493,226.545455,9,Walking,walking,standing,0,1,standing,standing,standing
2494,226.636364,9,Walking,walking,standing,0,1,standing,standing,standing
2495,226.727273,9,Walking,walking,standing,0,1,standing,standing,standing
2496,226.818182,9,Walking,walking,standing,0,1,standing,standing,standing
2497,226.909091,9,Walking,walking,standing,0,1,standing,standing,standing
2498,227.000000,9,Walking,walking,standing,0,1,standing,standing,standing
2499,227.090909,9,Walking,walking,standing,0,1,standing,standing,standing
2500,227.181818,9,Walking,walking,standing,0,1,standing,standing,standing
2501,227.272727,9,Walking,walking,standing,0,1,standing,standing,standing
2502,227.363636,9,Walking,walking,standing,0,1,standing,standing,standing
2503,227.454545,9,Walking,walking,standing,0,1,standing,standing,standing
2504,227.545455,9,Walking,walking,standing,0,1,standing,standing,standing
2505,227.636364,9,Walking,walking,standing,0,1,standing,standing,standing
2506,227.727273,9,Walking,walking,standing,0,1,standing,standing,standing
2507,227.818182,9,Walking,walking,standing,0,1,standing,standing,standing
2508,227.909091,9,Walking,walking,standing,0,1,walking,standing,standing
2509,228.000000,9,Walking,walking,standing,0,1,walking,standing,standing
2510,228.090909,9,Walking,walking,standing,0,1,walking,standing,standing
2511,228.181818,9,Walking,walking,standing,0,1,walking,standing,standing
2512,228.272727,9,Walking,walking,walking,1,1,walking,walking,walking
2513,228.363636,9,Walking,walking,walking,1,1,walking,walking,walking
2514,228.454545,9,Walking,walking,walking,1,1,walking,walking,walking
2515,228.545455,9,Walking,walking,walking,1,1,walking,walking,walking
2516,228.636364,9,Walking,walking,walking,1,1,walking,walking,walking
2517,228.727273,9,Walking,walking,walking,1,1,walking,walking,walking
2518,228.818182,9,Walking,walking,walking,1,1,carrying,walking,walking
2519,228.909091,9,Walking,walking,walking,1,1,carrying,walking,walking
2520,229.000000,9,Walking,walking,walking,1,1,walking,walking,walking
2521,229.090909,9,Walking,walking,walking,1,1,walking,walking,walking
2522,229.181818,9,Walking,walking,walking,1,1,walking,walking,walking
2523,229.272727,9,Walking,walking,walking,1,1,walking,walking,walking
2524,229.363636,9,Walking,walking,walking,1,1,walking,walking,walking
2525,229.454545,9,Walking,walking,walking,1,1,walking,walking,walking
2526,229.545455,9,Walking,walking,walking,1,1,walking,walking,walking
2527,229.636364,9,Walking,walking,walking,1,1,walking,walking,walking
2528,229.727273,9,Walking,walking,walking,1,1,walking,walking,walking
2529,229.818182,9,Walking,walking,walking,1,1,walking,walking,walking
2530,229.909091,9,Walking,walking,walking,1,1,walking,walking,walking
2531,230.000000,9,Walking,walking,walking,1,1,walking,walking,walking
2532,230.090909,9,Walking,walking,walking,1,1,walking,walking,walking
2533,230.181818,9,Walking,walking,walking,1,1,walking,walking,walking
2534,230.272727,9,Walking,walking,walking,1,1,walking,walking,walking
2535,230.363636,9,Walking,walking,walking,1,1,walking,walking,walking
2536,230.454545,9,Walking,walking,walking,1,1,walking,walking,walking
2537,230.545455,9,Walking,walking,walking,1,1,walking,walking,walking
2538,230.636364,9,Walking,walking,walking,1,1,walking,walking,walking
2539,230.727273,9,Walking,walking,walking,1,1,walking,walking,walking
2540,230.818182,9,Walking,walking,walking,1,1,walking,walking,walking
2541,230.909091,9,Walking,walking,walking,1,1,walking,walking,walking
2542,231.000000,9,Walking,walking,walking,1,1,walking,walking,walking
2543,231.090909,9,Walking,walking,walking,1,1,walking,walking,walking
2544,231.181818,9,Walking,walking,walking,1,1,walking,walking,walking
2545,231.272727,9,Walking,walking,walking,1,1,walking,walking,walking
2546,231.363636,9,Walking,walking,walking,1,1,walking,walking,walking
2547,231.454545,9,Walking,walking,walking,1,1,standing,walking,walking
2548,231.545455,9,Walking,walking,walking,1,1,standing,walking,walking
2549,231.636364,9,Walking,walking,walking,1,1,standing,walking,walking
2550,231.727273,9,Walking,walking,walking,1,1,standing,walking,walking
2551,231.818182,9,Walking,walking,standing,0,1,standing,standing,standing
2552,231.909091,9,Walking,walking,standing,0,1,standing,standing,standing
2553,232.000000,9,Walking,walking,standing,0,1,walking,standing,standing
2554,232.090909,9,Walking,walking,standing,0,1,walking,standing,standing
2555,232.181818,9,Walking,walking,standing,0,1,walking,standing,standing
2556,232.272727,9,Walking,walking,standing,0,1,walking,standing,standing
2557,232.363636,9,Walking,walking,walking,1,1,walking,walking,walking
2558,232.454545,9,Walking,walking,walking,1,1,walking,walking,walking
2559,232.545455,9,Walking,walking,walking,1,1,walking,walking,walking
2560,232.636364,9,Walking,walking,walking,1,1,walking,walking,walking
2561,232.727273,9,Walking,walking,walking,1,1,walking,walking,walking
2562,232.818182,9,Walking,walking,walking,1,1,walking,walking,walking
2563,232.909091,9,Walking,walking,walking,1,1,walking,walking,walking
2564,233.000000,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2565,233.090909,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2566,233.181818,10,Material handling,material_handling,walking,0,1,carrying,walking,walking
2567,233.272727,10,Material handling,material_handling,walking,0,1,carrying,walking,walking
2568,233.363636,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2569,233.454545,10,Material handling,material_handling,walking,0,1,carrying,walking,walking
2570,233.545455,10,Material handling,material_handling,walking,0,1,carrying,walking,walking
2571,233.636364,10,Material handling,material_handling,carrying,0,1,carrying,carrying,carrying
2572,233.727273,10,Material handling,material_handling,carrying,0,1,walking,carrying,carrying
2573,233.818182,10,Material handling,material_handling,carrying,0,1,walking,carrying,carrying
2574,233.909091,10,Material handling,material_handling,carrying,0,1,walking,carrying,carrying
2575,234.000000,10,Material handling,material_handling,carrying,0,1,walking,carrying,carrying
2576,234.090909,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2577,234.181818,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2578,234.272727,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2579,234.363636,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2580,234.454545,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2581,234.545455,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2582,234.636364,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2583,234.727273,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2584,234.818182,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2585,234.909091,10,Material handling,material_handling,walking,0,1,carrying,walking,walking
2586,235.000000,10,Material handling,material_handling,walking,0,1,carrying,walking,walking
2587,235.090909,10,Material handling,material_handling,walking,0,1,carrying,walking,walking
2588,235.181818,10,Material handling,material_handling,walking,0,1,carrying,walking,walking
2589,235.272727,10,Material handling,material_handling,carrying,0,1,carrying,carrying,carrying
2590,235.363636,10,Material handling,material_handling,carrying,0,1,carrying,carrying,carrying
2591,235.454545,10,Material handling,material_handling,carrying,0,1,carrying,carrying,carrying
2592,235.545455,10,Material handling,material_handling,carrying,0,1,carrying,carrying,carrying
2593,235.636364,10,Material handling,material_handling,carrying,0,1,carrying,carrying,carrying
2594,235.727273,10,Material handling,material_handling,carrying,0,1,carrying,carrying,carrying
2595,235.818182,10,Material handling,material_handling,carrying,0,1,walking,carrying,carrying
2596,235.909091,10,Material handling,material_handling,carrying,0,1,walking,carrying,carrying
2597,236.000000,10,Material handling,material_handling,carrying,0,1,walking,carrying,carrying
2598,236.090909,10,Material handling,material_handling,carrying,0,1,walking,carrying,carrying
2599,236.181818,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2600,236.272727,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2601,236.363636,10,Material handling,material_handling,walking,0,1,carrying,walking,walking
2602,236.454545,10,Material handling,material_handling,walking,0,1,walking,walking,walking
2603,236.545455,10,Material handling,material_handling,walking,0,1,carrying,walking,walking
2604,236.636364,10,Material handling,material_handling,walking,0,1,carrying,walking,walking
2605,236.727273,10,Material handling,material_handling,walking,0,1,carrying,walking,walking
2606,236.818182,10,Material handling,material_handling,carrying,0,1,carrying,carrying,carrying
2607,236.909091,10,Material handling,material_handling,carrying,0,1,carrying,carrying,carrying
2608,237.000000,10,Material handling,material_handling,carrying,0,1,carrying,carrying,carrying
2609,237.090909,10,Material handling,material_handling,carrying,0,1,walking,carrying,carrying
2610,237.181818,10,Material handling,material_handling,carrying,0,1,walking,carrying,carrying
2611,237.272727,10,Material handling,material_handling,carrying,0,1,walking,carrying,carrying
2612,237.363636,10,Material handling,material_handling,carrying,0,1,bending,carrying,carrying
2613,237.454545,10,Material handling,material_handling,walking,0,1,bending,walking,walking
2614,237.545455,10,Material handling,material_handling,walking,0,1,bending,walking,walking
2615,237.636364,10,Material handling,material_handling,material_handling,1,1,bending,walking,material_handling
2616,237.727273,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2617,237.818182,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2618,237.909091,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2619,238.000000,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2620,238.090909,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2621,238.181818,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2622,238.272727,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2623,238.363636,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2624,238.454545,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2625,238.545455,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2626,238.636364,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2627,238.727273,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2628,238.818182,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2629,238.909091,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2630,239.000000,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2631,239.090909,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2632,239.181818,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2633,239.272727,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2634,239.363636,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2635,239.454545,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2636,239.545455,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2637,239.636364,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2638,239.727273,10,Material handling,material_handling,material_handling,1,1,bending,bending,material_handling
2639,239.818182,10,Material handling,material_handling,material_handling,1,1,walking,bending,material_handling
2640,239.909091,10,Material handling,material_handling,material_handling,1,1,walking,bending,material_handling
2663,242.000000,11,Bending,bending,material_handling,0,1,bending,bending,material_handling
2664,242.090909,11,Bending,bending,material_handling,0,1,bending,bending,material_handling
2665,242.181818,11,Bending,bending,material_handling,0,1,bending,bending,material_handling
2666,242.272727,11,Bending,bending,material_handling,0,1,bending,bending,material_handling
2667,242.363636,11,Bending,bending,material_handling,0,1,bending,bending,material_handling
2668,242.454545,11,Bending,bending,material_handling,0,1,bending,bending,material_handling
2669,242.545455,11,Bending,bending,material_handling,0,1,bending,bending,material_handling
2670,242.636364,11,Bending,bending,material_handling,0,1,bending,bending,material_handling
2671,242.727273,11,Bending,bending,material_handling,0,1,walking,bending,material_handling
2672,242.818182,11,Bending,bending,material_handling,0,1,standing,bending,material_handling
2673,242.909091,11,Bending,bending,material_handling,0,1,standing,bending,material_handling
2674,243.000000,12,Standing,standing,material_handling,0,1,standing,bending,material_handling
2675,243.090909,12,Standing,standing,material_handling,0,1,standing,bending,material_handling
2676,243.181818,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2677,243.272727,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2678,243.363636,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2679,243.454545,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2680,243.545455,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2681,243.636364,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2682,243.727273,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2683,243.818182,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2684,243.909091,12,Standing,standing,material_handling,0,1,walking,standing,material_handling
2685,244.000000,12,Standing,standing,material_handling,0,1,carrying,standing,material_handling
2686,244.090909,12,Standing,standing,material_handling,0,1,carrying,standing,material_handling
2687,244.181818,12,Standing,standing,material_handling,0,1,walking,standing,material_handling
2688,244.272727,12,Standing,standing,material_handling,0,1,walking,standing,material_handling
2689,244.363636,12,Standing,standing,material_handling,0,1,walking,standing,material_handling
2690,244.454545,12,Standing,standing,material_handling,0,1,walking,walking,material_handling
2691,244.545455,12,Standing,standing,material_handling,0,1,walking,walking,material_handling
2692,244.636364,12,Standing,standing,material_handling,0,1,walking,walking,material_handling
2693,244.727273,12,Standing,standing,material_handling,0,1,walking,walking,material_handling
2694,244.818182,12,Standing,standing,material_handling,0,1,walking,walking,material_handling
2695,244.909091,12,Standing,standing,material_handling,0,1,walking,walking,material_handling
2696,245.000000,12,Standing,standing,material_handling,0,1,carrying,walking,material_handling
2697,245.090909,12,Standing,standing,material_handling,0,1,carrying,walking,material_handling
2698,245.181818,12,Standing,standing,material_handling,0,1,walking,walking,material_handling
2699,245.272727,12,Standing,standing,material_handling,0,1,walking,walking,material_handling
2700,245.363636,12,Standing,standing,walking,0,1,standing,walking,walking
