timestamp,frame,track_id,raw_activity,smoothed_activity,confidence,velocity,ankle_motion,torso_angle,knee_angle
1786653867.492329,1007,1,walking,standing,0.6,0.07499313995248924,0.07736016088805653,4.011048271735065,169.74029442104353
1786653867.5275154,1008,1,walking,standing,0.6,0.08823125250959234,0.10107334191959425,3.8977589797029433,169.31934695478964
1786653867.565607,1009,1,walking,walking,0.6,0.08514525608110074,0.10731662696271799,3.918568167054313,168.42911035292659
1786653867.6053808,1010,1,walking,walking,0.6665299269175856,0.09271177502893141,0.1199753868451654,4.209710535064307,167.35350304707345
1786653867.6648095,1011,1,walking,walking,0.7433301130878879,0.10235360840418371,0.13379942035581982,4.4189452460898995,166.76633256473082
1786653867.720095,1012,1,walking,walking,0.7742048029797438,0.10174600512276902,0.13935686453635387,4.282754613192408,166.098047747403
1786653867.7875338,1013,1,walking,walking,0.7381360518935068,0.11404231451476016,0.13286448934083123,3.867492014778019,164.66212262816163
1786653867.8231013,1014,1,walking,walking,0.7348951973796831,0.12463572179386263,0.13228113552834295,3.618131674538715,162.22814030697555
1786653867.8741927,1015,1,walking,walking,0.7962402662185507,0.1377582151161946,0.14332324791933912,3.4252283709177207,159.58820898516157
1786653867.9094005,1016,1,walking,walking,0.8414809614641268,0.13917660535049967,0.1514665730635428,3.201979183149139,157.56910282712488
1786653867.9845378,1017,1,walking,walking,0.848129846374262,0.14116414726059834,0.15266337234736715,3.1152989342374173,157.44450218518665
1786653868.0197263,1018,1,walking,walking,0.8068563364876965,0.1299243542699041,0.14523414056778536,2.80684637101796,156.28829109258473
1786653868.102306,1019,1,walking,walking,0.9558410568276726,0.1449356136845007,0.17205139022898105,2.4028493515389995,156.31555272591726
1786653868.1382651,1020,1,walking,walking,0.9292677942445229,0.145328582449871,0.16726820296401412,1.6837765012121673,157.2667713339052
1786653868.1833367,1021,1,walking,walking,0.8212143870147424,0.13669809667099977,0.14781858966265363,1.188728965108455,157.172936118637
1786653868.2183673,1022,1,walking,walking,0.9461147424040458,0.13693157798063868,0.17030065363272823,1.0115814710596835,158.1955519213352
